"CourseMajor";"CourseID";"ID";"CourseName";"CreditHour";"LectureHour";"LabHour";"Attribute";"GradeMode";"Prerequisite";"Corequisite"
"BIO";"BIO 1131";"1131";"Organismal Biology Laboratory";1;0;3;"009";"1";"";""
"BIO";"BIO 1320";"1320";"Modern Biology I, Molecules, Cells, and Physiology";3;3;0;"009 030";"1";"";""
"BIO";"BIO 1321";"1321";"Ecology, Evolution and Society";3;3;1;"009 030";"1";"";""
"BIO";"BIO 1330";"1330";"Functional Biology";3;3;0;"009 030 047";"1";"";""
"BIO";"BIO 1331";"1331";"Organismal Biology";3;3;0;"009 030 047";"1";"";""
"BIO";"BIO 2400";"2400";"Microbiology";4;3;3;"009 047";"1";"BIO 1130 and BIO 1131 and BIO 1330 and BIO 1331 and CHEM 1341";""
"BIO";"BIO 2410";"2410";"Intermediate General Botany";4;3;3;"009 047";"1";"BIO 1130 and BIO 1131 and BIO 1330 and BIO 133";""
"BIO";"BIO 2411";"2411";"Intermediate Zoology";4;3;3;"009 047";"1";"BIO 1130 and BIO 1131 and BIO 1330 and BIO 1331";""
"BIO";"BIO 2430";"2430";"Human Physiology and Anatomy";4;3;4;"009 047";"1";"";""
"BIO";"BIO 2440";"2440";"Principles of Microbiology";4;3;3;"009 047";"1";"BIO 1330 and CHEM 1341";""
"BIO";"BIO 2450";"2450";"Genetics";4;3;3;"009 047";"1";"BIO 1130 and BIO 1131 and BIO 1330 and BIO 1331 and CHEM 1141 and CHEM 1142 and CHEM 1341 and CHEM 1342";""
"BIO";"BIO 2451";"2451";"Human Anatomy and Physiology I";4;3;2;"009 047";"1";"BIO 1330 and CHEM 1341";""
"BIO";"BIO 2452";"2452";"Human Anatomy and Physiology II";4;3;2;"009 047";"1";"BIO 1330 and BIO 2451 and CHEM 1341";""
"BIO";"BIO 3200";"3200";"Genetic Engineering Technology";2;1;3;"009 044";"1";"BIO 2450";""
"BIO";"BIO 3210";"3210";"Biology Pedagogy and Learning";2;2;0;"009 044";"1";"Department Approval";""
"BIO";"BIO 3300";"3300";"Cell and Molecular Biology";3;3;0;"009";"1";"BIO 2450";""
"BIO";"BIO 3301";"3301";"Biology of Sex and Reproduction";3;3;0;"009 ";"1";"BIO 2450";""
"BIO";"BIO 3308";"3308";"Global Ecology";3;3;0;"009 044";"1";"BIO 1130 and BIO 1131 and BIO 1330 and BIO 1331";""
"BIO";"BIO 3341";"3341";"Aquatic Toxicology";3;3;0;"009";"1";"BIO 1331 and CHEM 1341";""
"BIO";"BIO 3371";"3371";"Marine Resources";3;3;0;"009";"1";"BIO 1331 ";""
"BIO";"BIO 3376";"3376";"Introduction to Biotechnology";3;3;0;"009";"1";"BIO 1330 and BIO 1331 ";""
"BIO";"BIO 3406";"3406";"Economic Botany";4;3;3;"009 047";"1";"BIO 2450";""
"BIO";"BIO 3421";"3421";"Vertebrate Physiology";4;3;3;"009 047";"1";"BIO 2450";""
"BIO";"BIO 3425";"3425";"Human Anatomy";4;2;4;"009";"1";"BIO 1330 and BIO 1130 and BIO 1331 and BIO 1131 and CHEM 1341 and CHEM 1141 and CHEM 1342 and CHEM 1142";""
"BIO";"BIO 3426";"3426";"Human Physiology";4;3;3;"009";"1";"BIO 2450";""
"BIO";"BIO 3430";"3430";"Mycology";4;3;2;"009 047";"1";"[BIO 2400 or BIO 2410] and BIO 2450";""
"BIO";"BIO 3442";"3442";"Virology";4;3;4;"009 044 047";"1";"BIO 2400 and BIO 2450";""
"BIO";"BIO 3460";"3460";"Aquatic Ecology";4;3;3;"009 044 047";"1";"BIO 4416";""
"BIO";"BIO 3461";"3461";"Plant Taxonomy";4;3;3;"009 047";"1";"BIO 2450";""
"BIO";"BIO 3480";"3480";"Histology";4;3;4;"009 047";"1";"BIO 2450";""
"BIO";"BIO 4126";"4126";"Immunology Laboratory";1;0;3;"009 047";"1";"BIO 2400 and BIO 2450";"BIO 4326"
"BIO";"BIO 4166";"4166";"Medical Microbiology Laboratory";1;0;3;"009 047";"1";"BIO 2400 and BIO 2450";"BIO 4366"
"BIO";"BIO 4176";"4176";"Microbial Biotechnology Laboratory";1;0;3;"009";"1";"BIO 2400 and BIO 2450";"BIO 4376"
"BIO";"BIO 4299";"4299";"Undergraduate Research";2;0;4;"009 045";"1";"BIO 2450";""
"BIO";"BIO 4300";"4300";"Neurobiology";3;3;0;"009";"1";"BIO 2450";""
"BIO";"BIO 4301";"4301";"Evolution";3;3;0;"009";"1";"BIO 2450";""
"BIO";"BIO 4304";"4304";"Wildlife and Recreation: Impact, Policy, and Management";3;3;0;"009";"1";"BIO 4416";""
"BIO";"BIO 4305";"4305";"Nature Study";3;3;3;"009 047";"1";"";""
"BIO";"BIO 4307";"4307";"Ecology of Rarity";3;3;0;"009";"1";"BIO 4415";""
"BIO";"BIO 4319";"4319";"Cancer Biology";3;3;0;"009";"1";"";"BIO 4416"
"BIO";"BIO 4324";"4324";"Natural History and Conservation of Large Mammals";3;3;0;"009";"1";"";""
"BIO";"BIO 4326";"4326";"Immunology";3;3;0;"009 044";"1";"BIO 2400 and BIO 2450";""
"BIO";"BIO 4327";"4327";"Issues in Irish Biodiversity and Conservation";3;1;3;"009";"1";"BIO 1131 and BIO 1331";"BIO 4328"
"BIO";"BIO 4328";"4328";"Field Biology of Ireland";3;0;12;"009";"1";"BIO 1131 and BIO 1331 both";"BIO 4327"
"BIO";"BIO 4329";"4329";"Raptor Ecology";3;3;0;"009";"1";"";""
"BIO";"BIO 4331";"4331";"Human Dimensions of Wildlife and Fisheries Conservation";3;3;0;"009";"1";"BIO 4416";""
"BIO";"BIO 4337";"4337";"Biology and Conservation of Sharks";3;3;0;"009";"1";"BIO 1331 ";""
"BIO";"BIO 4338";"4338";"Tropical Ecology and Conservation";3;3;0;"009";"1";"BIO 1130 and BIO 1131 and BIO 1330 and BIO 1331";""
"BIO";"BIO 4343";"4343";"Fish Physiology";3;3;0;"009";"1";"BIO 2450";""
"BIO";"BIO 4350B";"4350B";"Biological Implications of Water Planning in Texas";3;3;0;"009 045";"1";"";""
"BIO";"BIO 4350D";"4350D";"Watershed Management Frameworks and Applications";3;3;0;"009 045";"1";"Department Approval";""
"BIO";"BIO 4350E";"4350E";"Techniques in Aquatic Biology";3;3;0;"009 045";"1";"";""
"BIO";"BIO 4350I";"4350I";"Bird Conservation and Management";3;2;3;"009 045";"1";"";"BIO 4416"
"BIO";"BIO 4350J";"4350J";"Environmental Physiology of Animals";3;3;0;"009 045";"1";"BIO 2450";""
"BIO";"BIO 4350K";"4350K";"Genomics";3;3;0;"009 045";"1";"BIO 2450";""
"BIO";"BIO 4350M";"4350M";"Wildlife Policy and Law in North America";3;3;0;"009 045";"1";"";"BIO 4423"
"BIO";"BIO 4350P";"4350P";"Tropical Ecology and Conservation Lab";3;0;9;"009 045";"1";"";""
"BIO";"BIO 4350Q";"4350Q";"Biological Oceanography";3;3;0;"009 045";"1";"";""
"BIO";"BIO 4350W";"4350W";"Biology and Conservation of Sharks";3;3;0;"009 045";"1";"BIO 2450";""
"BIO";"BIO 4350Y";"4350Y";"Introduction to Laboratory Research Methods";3;3;0;"009 045";"1";"BIO 1330 and BIO 1331";""
"BIO";"BIO 4350Z";"4350Z";"Diversity and Cultural Impact of Geoparks";3;3;0;"009 045";"1";"Department Approval";""
"BIO";"BIO 4351A";"4351A";"Vertebrate Endocrinology";3;3;0;"009 045";"1";"BIO 2450 and CHEM 2342";""
"BIO";"BIO 4351D";"4351D";"Ecology of Temporary Waters";3;3;0;"009 045";"1";"";""
"BIO";"BIO 4351E";"4351E";"Natural History of America";3;3;0;"009 045";"1";"BIO 1331 and BIO 1131";""
"BIO";"BIO 4351F";"4351F";"Marine Ecology and Conservation";3;3;0;"009 045";"1";"BIO 1331 and BIO 1131";""
"BIO";"BIO 4351H";"4351H";"Natural History and Conservation of Large Mammals";3;3;0;"009 045";"1";"";""
"BIO";"BIO 4351I";"4351I";"Global Change BiologY";3;3;0;"009 045";"1";"BIO 2450";""
"BIO";"BIO 4351J";"4351J";"Comparative Immunology";3;3;0;"009 045";"1";"BIO 4326";""
"BIO";"BIO 4351K";"4351K";"R for Biologists";3;3;0;"009 045";"1";"BIO 2450";""
"BIO";"BIO 4351P";"4351P";"Ecology and Conservation Abroad";3;3;0;"009 045";"1";"BIO 4351Q";""
"BIO";"BIO 4351Q";"4351Q";"Ecology and Conservation Abroad Lab";3;0;20;"009 045";"1";"BIO 4351P";""
"BIO";"BIO 4363";"4363";"History of Medicine";3;3;0;"009 044 045";"1";"BIO 2400 or BIO 2440 or BIO 2450 or BIO 2451";""
"BIO";"BIO 4364";"4363";"Explorations in Physiology";3;3;0;"009 047";"1";"BIO 2400 or BIO 2440 or BIO 2450 or BIO 2451";""
"BIO";"BIO 4366";"4366";"Medical Microbiology";3;3;0;"009";"1";"BIO 2400 and BIO 2450";""
"BIO";"BIO 4376";"4376";"Microbial Biotechnology";3;3;0;"009 044";"1";"BIO 2400 and BIO 2450";""
"BIO";"BIO 4377";"4377";"Genome Informatics";3;3;0;"009";"1";"BOI 2450";""
"BIO";"BIO 4388";"4388";"Habitat Ecology";3;3;0;"009 044";"1";"BIO 4416";""
"BIO";"BIO 4400";"4400";"Plants Important for Wildlife";4;3;2;"009 ";"1";"BIO 2410 or BIO 2450 ";""
"BIO";"BIO 4402";"4402";"Earth Science I";4;3;3;"009 047";"1";"";""
"BIO";"BIO 4403";"4403";"Earth Science II";4;3;3;"009 047";"1";"";""
"BIO";"BIO 4408";"4408";"Science Processes and Research";4;3;3;"009 047";"1";"";""
"BIO";"BIO 4410";"4410";"Field Biology of Plants";4;3;3;"009 047";"1";"BIO 2450";""
"BIO";"BIO 4411";"4411";"Morphology of the Vascular Plants";4;3;3;"009 047";"1";"BIO 2450 and CHEM 1342";""
"BIO";"BIO 4412";"4412";"Plant Anatomy";4;3;3;"009 047";"1";"BIO 2450 and CHEM 1342";""
"BIO";"BIO 4413";"4413";"Parasitology";4;3;3;"009 047";"1";"BIO 2411 and BIO 2450";""
"BIO";"BIO 4415";"4415";"Ichthyology";4;3;3;"009 047";"1";"BIO 2411 and BIO 2450";""
"BIO";"BIO 4416";"4416";"General Ecology";4;3;3;"009 044 047";"1";"BIO 2450 and [BIO 2400 or BIO 2410 or BIO 2411]";""
"BIO";"BIO 4418";"4418";"Field Ornithology";4;3;3;"009 047";"1";"";""
"BIO";"BIO 4420";"4420";"Natural History of the Vertebrates";4;3;3;"009 044 047";"1";"BIO 2411 and BIO 2450 ";""
"BIO";"BIO 4421";"4421";"Ornithology";4;3;3;"009 047";"1";"BIO 2411 and BIO 2450";""
"BIO";"BIO 4422";"4422";"Mammalogy";4;3;3;"009 047";"1";"BIO 2411 and BIO 2450";""
"BIO";"BIO 4423";"4423";"Wildlife Management";4;3;3;"009 047";"1";"BIO 2411 and BIO 2450 and BIO 2410";""
"BIO";"BIO 4425";"4425";"Biometry";4;3;3;"009 047";"1";"BIO 2450 and [MATH 1315 or MATH 2321 or MATH 2328 or MATH 2417 or MATH 2471]";""
"BIO";"BIO 4429";"4429";"Wetland Plant Ecology and Management";4;3;3;"009";"1";"BIO 2410 or BIO 2450";""
"BIO";"BIO 4431";"4431";"Bacterial Diversity";4;3;3;"009 044";"1";"BIO 2400 and BIO 2450 ";""
"BIO";"BIO 4432";"4432";"Bacterial Genomics";4;3;3;"009 044";"1";"BIO 4431";""
"BIO";"BIO 4434";"4434";"Herpetology";4;3;3;"009 047";"1";"BIO 2411 and BIO 2450 ";""
"BIO";"BIO 4435";"4435";"Techniques in Wildlife Management";4;3;3;"009 047";"1";"BIO 2411 and BIO 2450 ";""
"BIO";"BIO 4436";"4436";"Tropical Biology";4;3;3;"009";"1";"BIO 2410 and BIO 2411 and BIO 2450";""
"BIO";"BIO 4441";"4441";"Cellular Physiology";4;3;3;"009 044 047";"1";"BIO 2450 and [CHEM 2330 or CHEM 2341 or CHEM 2342] ";""
"BIO";"BIO 4446";"4446";"Microbial Ecology";4;3;3;"009 044 047";"1";"BIO 2400 and BIO 2450";""
"BIO";"BIO 4447";"4447";"Microbial Physiology";4;3;3;"009 044 047";"1";"BIO 2400 and BIO 2450 and CHEM 2142 and CHEM 2342";""
"BIO";"BIO 4448";"4448";"Bacterial Genetics";4;3;1;"009 044";"1";"BIO 2400 and BIO 2450";""
"BIO";"BIO 4454";"4454";"Plant Ecology";4;3;3;"009 044 047";"1";"BIO 2450";""
"BIO";"BIO 4455";"4455";"Plant Physiology";4;3;3;"009";"1";"BIO 2450";""
"BIO";"BIO 4464";"4464";"Vertebrate Anatomy";4;3;3;"009 044 045 047";"1";"BIO 2450";""
"BIO";"BIO 4465";"4465";"General Entomology";4;3;3;"009 047";"1";"BIO 2411 and BIO 2450";""
"BIO";"BIO 4470";"4470";"Limnology";4;3;3;"009 044 047";"1";"BIO 2450 and CHEM 1342";""
"BIO";"BIO 4472";"4472";"Animal Behavior";4;3;3;"009 044 047";"1";"BIO 2450 and [BIO 2400 or BIO 2410 or BIO 2411]";""
"BIO";"BIO 4480";"4480";"Cytology and Microtechnique";4;3;3;"009 047";"1";"BIO 2450";""
"BIO";"BIO 4481";"4481";"Internship in Biological Laboratory Technologies";4;0;15;"009";"1";"BIO 2450";""
"BIO";"BIO 4490";"4490";"Principles of Developmental Biology";4;3;3;"009";"1";"BIO 2450";""
"BA";"BA 2310";"2310";"Introduction to Business in a Global Environment";3;3;0;"009";"1";"";""
"BA";"BA 4300";"4300";"Independent Study in Global Business";3;3;0;"009 047";"1";"";""
"BA";"BA 4312";"4312";"International Business Internship";3;3;0;"009 047";"1";"Department Approval";""
"BA";"BA 4315";"4315";"International Trade Operations";3;3;9;"998 947";"1";"MGT 3375 and MKT 4310 ";""
"BLAW";"BLAW 3301";"3301";"Legal Environment of Business";3;3;0;"009";"1";"";""
"BLAW";"BLAW 3360";"3360";"Business Organizations and Government Regulations";3;3;0;"009";"1";"BLAW 3301";""
"BLAW";"BLAW 3363";"3363";"International Business Law";3;3;0;"009 022 023";"1";"";""
"BLAW";"BLAW 3364";"3364";"Commercial Law";3;3;0;"009 ";"1";"BLAW 3301";""
"BLAW";"BLAW 3367";"3367";"Employment Law";3;3;0;"009";"1";"PHIL 1320";""
"BLAW";"BLAW 4382A";"4382A";"Sustainable Development & Law";3;3;0;"009 045";"1";"BLAW 3301";""
"BLAW";"BLAW 4395";"4395";"Independent Study in Business Law";3;3;0;"009 044 045";"1";"Department Approval";""
"CTE";"CTE 3304";"3304";"Human Relations for Career and Technical Education Teachers";3;3;0;"";"1";"";""
"CTE";"CTE 3313A";"3313A";"Special Needs Students in CTE";3;3;0;"022 045";"1";"";""
"CTE";"CTE 3313L";"3313L";"Civic Engagement as Global Citizenship";3;3;0;"045";"1";"";""
"CTE";"CTE 3313M";"3313M";"Creative Thinking";3;3;0;"045";"1";"";""
"CTE";"CTE 3313N";"3313N";"Problem Solving and Decision Making";3;3;0;"045";"1";"";""
"CTE";"CTE 3313O";"3313O";"Health and Safety in the Workplace";3;3;0;"045";"1";"";""
"CTE";"CTE 3313P";"3313P";"Project Management";3;3;0;"045";"1";"";""
"CTE";"CTE 3313Q";"3313Q";"Teamwork";3;3;0;"045";"1";"";""
"CTE";"CTE 3313R";"3313R";"ACCEYSS Learning Community: Action-Research in Communities of Color to Equip Youth for STEM Success";3;3;0;"045";"1";"";""
"CTE";"CTE 3313T";"3313T";"Private Aircraft Operations";3;2;1;"045";"1";"";""
"CTE";"CTE 3313U";"3313U";"Instrument Flight Rules for Aviation";3;2;1;"045";"1";"CTE 3313T";""
"CTE";"CTE 3313V";"3313V";"Theory of Commercial Flight";3;2;1;"045";"1";"CTE 3313T and CTE 3313U";""
"CTE";"CTE 3313W";"3313W";"Principles and Methods of Flight Instruction";3;2;1;"045";"1";"CTE 3313T, and CTE 3313U, and CTE 3313V";""
"CTE";"CTE 3315";"3315";"Leadership and Professional Development";3;2;1;"044";"1";"";""
"CTE";"CTE 3320";"3320";"Effective Methods of Teaching and Training";3;3;0;"";"1";"";""
"CTE";"CTE 3321";"3321";"Work-based Learning in Career and Technical Education";3;3;0;"";"1";"";""
"CTE";"CTE 3322";"3322";"Teaching and Training as Professions";3;3;0;"";"1";"";""
"CTE";"CTE 3323";"3323";"Technology Applications";3;3;0;"";"1";"";""
"CTE";"CTE 3324";"3324";"Entrepreneurship in Schools, Communities, and the Workplace";3;3;0;"";"1";"";""
"CTE";"CTE 3330";"3330";"STEM Literacy for the Workplace";3;3;0;"";"1";"";""
"CTE";"CTE 3340";"3340";"Occupational Skills for the 21st Century";3;3;0;"";"1";"";""
"CTE";"CTE 3370";"3370";"Introduction to Leadership";3;3;0;"";"1";"";""
"CTE";"CTE 3380";"3380";"Education and Training Programs in Workforce Settings";3;3;0;"";"1";"";""
"CTE";"CTE 3381";"3381";"Strategies for Education and Training in Workforce Settings";3;3;0;"022";"1";"";""
"CTE";"CTE 4310";"4310";"Independent Study in Career and Technical Education";3;3;0;"045";"1";"";""
"CTE";"CTE 4315";"4315";"Creating a Purposeful Life Plan: A Journey of Self-Exploration and Discovery";3;3;0;"";"1";"";""
"CHEM";"CHEM 2150";"2150";"Biochemistry & Metabolism Lab";1;0;3;"009";"1";"[CHEM 2130 and CHEM 2330] or [CHEM 2142 and CHEM 2342]";""
"CHEM";"CHEM 2330";"2330";"Fundamentals of Organic Chemistry";3;3;0;"009";"1";"CHEM 1142 and CHEM 1342";""
"CHEM";"CHEM 2341";"2341";"Organic Chemistry I";3;3;0;"009";"1";"CHEM 1342";"CHEM 1142"
"CHEM";"CHEM 2342";"2342";"Organic Chemistry II";3;3;0;"009";"1";"CHEM 2341";"CHEM 23141"
"CHEM";"CHEM 2350";"2350";"Biochemistry & Metabolism";3;3;0;"009";"1";"[CHEM 2130 and CHEM 2330] or [CHEM 2142 and CHEM 2342]";""
"CHEM";"CHEM 3190";"3190";"Cooperative Education";1;0;40;"009 045";"1";"Department Approval";""
"CHEM";"CHEM 3245";"3245";"Physical Chemistry Laboratory";2;1;3;"009 044 047";"1";"CHEM 3330 and CHEM 3410";"CHEM 3340"
"CHEM";"CHEM 3276";"3276";"Experimental Biochemistry";2;1;4;"009 047";"1";"CHEM 3375 or CHEM 4375";""
"CHEM";"CHEM 3290";"3290";"Advanced Cooperative Education";2;0;40;"009 045";"1";"Department Approval";""
"CHEM";"CHEM 3330";"3330";"Physical Chemistry I";3;4;0;"009";"1";"CHEM 1142 and CHEM 1342 and MATH 2472";""
"CHEM";"CHEM 3340";"3340";"Physical Chemistry II";3;4;0;"009";"1";"CHEM 3330 and MATH 2472 and PHYS 2425";""
"CHEM";"CHEM 3341";"3341";"Descriptive Inorganic Chemistry";3;3;0;"009";"1";"CHEM 2342";""
"CHEM";"CHEM 3375";"3375";"Principles of Biochemistry";3;3;0;"009";"1";"CHEM 2342";""
"CHEM";"CHEM 3380";"3380";"Analytical Biochemistry";3;3;0;"009";"1";"CHEM 3375";""
"CHEM";"CHEM 3381";"3381";"Biochemistry Techniques";3;2;4;"009 044";"1";"CHEM 3375";"CHEM 3380"
"CHEM";"CHEM 3390";"3390";"Physical Chemistry for Biochemists";3;3;0;"009";"1";"MATH 2472";"PHYS 1430"
"CHEM";"CHEM 3410";"3410";"Quantitative Analysis";4;3;6;"009 047";"1";"CHEM 1342 and CHEM 1142";""
"CHEM";"CHEM 4231";"4231";"Advanced Laboratory I";2;1;4;"009 044 047";"1";"CHEM 3245 and CHEM 3340 and CHEM 3410";"CHEM 4331"
"CHEM";"CHEM 4241";"4241";"Advanced Laboratory II";2;1;4;"009 044 047";"1";"CHEM 4231 and CHEM 4331";"CHEM 4341"
"CHEM";"CHEM 4295";"4295";"Laboratory Development and Practice";2;1;2;"009 047";"1";"";""
"CHEM";"CHEM 4299";"4299";"Undergraduate Research";2;0;4;"009 045 047";"1";"Department Approval";""
"CHEM";"CHEM 4310";"4310";"Medicinal Chemistry";3;3;0;"009";"1";"[CHEM 2342 and CHEM 2350] or CHEM 3375 or CHEM 4375";""
"CHEM";"CHEM 4312";"4312";"Organometallic Chemistry";3;3;0;"009";"1";"CHEM 2342 and CHEM 3341";""
"CHEM";"CHEM 4313";"4313";"Instrumental Analysis";3;3;0;"009";"1";"CHEM 3340";""
"CHEM";"CHEM 4333";"4333";"Spectroscopy";3;3;0;"009";"1";"CHEM 2342";""
"CHEM";"CHEM 4341";"4341";"Advanced Inorganic Chemistry";3;3;0;"009";"1";"CHEM 3340 and CHEM 3341";""
"CHEM";"CHEM 4350";"4350";"Modern Molecular Modeling";3;3;0;"009";"1";"CHEM 3340";""
"CHEM";"CHEM 4351";"4351";"Introduction to Polymers";3;3;0;"009";"1";"CHEM 2342";""
"CHEM";"CHEM 4360";"4360";"Molecular Biology";3;3;0;"009";"1";"CHEM 3375 or CHEM 4375";""
"CHEM";"CHEM 4371";"4371";"Directed Study";3;3;0;"009 045";"1";"CHEM 2342";""
"CHEM";"CHEM 4375";"4375";"Biochemistry";3;3;0;"009";"1";"CHEM 2342";""
"CHEM";"CHEM 4382";"4382";"Advanced Biochemistry Research Laboratory II";3;2;4;"009";"1";"CHEM 4481";""
"CHEM";"CHEM 4385";"4385";"Metabolism";3;3;0;"009";"1";"CHEM 3375 or CHEM 4375";""
"CHEM";"CHEM 4390";"4390";"Supramolecular Chemistry";3;3;0;"009 044";"1";"CHEM 2342";""
"CHEM";"CHEM 4481";"4481";"Advanced Biochemistry Lab I";4;2;8;"009 044 047";"1";"CHEM 3381 and CHEM 3380";""
"CHI";"CHI 1410";"1410";"Beginning Chinese I";4;3;1;"022";"1";"";""
"CHI";"CHI 1420";"1420";"Beginning Chinese II";4;3;1;"022";"1";"CHI 1410";""
"CHI";"CHI 2310";"2310";"Intermediate Chinese I";3;3;0;"022";"1";"CHI 1420";""
"CHI";"CHI 2320";"2320";"Intermediate Chinese II";3;3;0;"022";"1";"CHI 2310";""
"CHI";"CHI 3301";"3301";"Conversational Chinese";3;3;0;"022 045";"1";"CHI 2320";""
"CHI";"CHI 3302";"3302";"Chinese for Business";3;3;0;"022";"1";"CHI 2320";""
"CHI";"CHI 3303";"3303";"Chinese for Media";3;3;0;"022";"1";"CHI 2320";""
"CHI";"CHI 3304";"3304";"Chinese-English Translation";3;3;0;"";"1";"CHI 3302 or CHI 3303";""
"CHI";"CHI 3305";"3305";"Modern Chinese Literature and Film";3;3;0;"";"1";"CHI 3302 or CHI 3303";""
"CHI";"CHI 4390";"4390";"Studies in Chinese Language and Culture";3;3;0;"022 045";"1";"Department Approval";""
"CE";"CE 1210";"1210";"Introduction to Smart Infrastructure";2;2;0;"009";"1";"";""
"CE";"CE 2340";"2340";"Infrastructure Materials";3;3;2;"009";"1";"CHEM 1335 and ENGR 3311";""
"CE";"CE 2350";"2350";"Structural Analysis";3;3;0;"009";"1";"ENGR 3311";""
"CE";"CE 3310";"3310";"Applications in Smart Infrastructure";3;2;2;"009";"1";"CE 1210 and CS 1342 and ENGR 3373";""
"CE";"CE 3320";"3320";"Environmental Engineering";3;3;2;"009";"1";"CHEM 1335 and [(BIO 1130 and BIO 1330) or (BIO 1131 and BIO 1331) or GEOL 1410]";""
"CE";"CE 3330";"3330";"Soil Mechanics";3;3;2;"009";"1";"ENGR 3311";""
"CE";"CE 3331";"3331";"Infrastructure Foundations";3;3;0;"009";"1";"CE 3330";""
"CE";"CE 3350";"3350";"esign of Reinforced Concrete Infrastructure";3;3;0;"009";"1";"CE 2340 and CE 2350";""
"CE";"CE 3360";"3360";"Transportation Planning and Infrastructure";3;3;2;"009";"1";"IE 3320";""
"CE";"CE 4100";"4100";"Civil Engineering Undergraduate Research";1;0;3;"009 045";"1";"";""
"CE";"CE 4200";"4200";"Civil Engineering Undergraduate Research";1;0;6;"009 045";"1";"";""
"CE";"CE 4300";"4300";"Civil Engineering Undergraduate Research";1;0;9;"009";"1";"";""
"CE";"CE 4310";"4310";"Infrastructure Sensor Technologies";3;3;0;"009";"1";"ENGR 3373";""
"CE";"CE 4320";"4320";"Biological Wastewater Management";3;3;0;"009";"1";"CE 3320";""
"CE";"CE 4321";"4321";"Hazardous Waste Management";3;3;0;"009";"1";"CE 3320";""
"CE";"CE 4322";"4322";"Air Pollution Management";3;3;0;"009";"1";"CE 3320";""
"CE";"CE 4324";"4323";"Physical and Chemical Treatment of Water";3;3;2;"009";"1";"CE 3320";""
"CE";"CE 4330";"4330";"Design of Retaining Structures";3;3;0;"009";"1";"CE 3331";""
"CE";"CE 4350";"4350";"Design of Prestressed Concrete Infrastructure";3;3;0;"009";"1";"CE 3350";""
"CE";"CE 4351";"4351";"Design of Steel Infrastructure";3;3;0;"009";"1";"CE 2350";""
"CE";"CE 4360";"4360";"Intelligent Transportation Systems";3;3;0;"009";"1";"CE 3310 and CE 3360";""
"CE";"CE 4361";"4361";"Highway Engineering";3;3;0;"009";"1";"CE 3360";""
"CE";"CE 4362";"4362";"Traffic Engineering";3;3;1;"009";"1";"CE 3360";""
"CE";"CE 4370";"4370";"Hydraulics";3;3;2;"009";"1";"ENGR 3380";""
"CE";"CE 4371";"4371";"Hydrology";3;3;2;"009";"1";"CE 4370";""
"CE";"CE 4390";"4390";"Civil Engineering Design I";3;3;0;"009 044";"1";"CE 3330";"CE 3310 and CE 3350 and CE 3360"
"CE";"CE 4391";"4391";"Civil Engineering Design II";3;3;0;"009 044";"1";"CE 3320 and CE 4390";"CE 3331 and CE 4370 and GEO 4356"
"CE";"CE 4392";"4392";"Sustainable Infrastructure";3;3;9;"009";"1";"CE 3331, CE 3350, CE 3360, and ENGR 3380";""
"CLS";"CLS 3305";"3305";"Introduction to Clinical Laboratory Techniques";3;2;3;"009 044 047";"1";"";""
"CLS";"CLS 3323";"3323";"Clinical Microscopy and Analysis of Body Fluids";3;2;3;"009 047";"1";"";""
"CLS";"CLS 3326";"3326";"Medical Parasitology";3;2;3;"009";"1";"";""
"CLS";"CLS 3410";"3410";"Clinical Chemistry I";4;3;4;"009 047";"1";"";""
"CLS";"CLS 3412";"3412";"Hematology/Coagulation I";4;3;4;"009 047";"1";"";""
"CLS";"CLS 3424";"3424";"Clinical Immunology";4;3;4;"009 047";"1";"";""
"CLS";"CLS 4177A";"4177A";"Community Health Education through Laboratory Science";1;1;0;"009 045";"0";"";""
"CLS";"CLS 4225";"4225";"Laboratory Management and Supervision";2;2;0;"009 044";"1";"";""
"CLS";"CLS 4241";"4241";"Molecular Diagnostics";2;2;4;"009";"1";"";""
"CLS";"CLS 4318";"4318";"Hematology II";3;2;3;"009 047";"1";"";""
"CLS";"CLS 4321";"4321";"Directed Study in Clinical Laboratory Science";3;2;6;"009 045 047";"1";"";""
"CLS";"CLS 4333";"4333";"Bridge to Clinical Practice";3;2;1;"009 044";"1";"";""
"CLS";"CLS 4340";"4340";"Clinical Microbiology II";3;2;3;"009 047";"1";"";""
"CLS";"CLS 4341";"4341";"Molecular Diagnostics";3;2;3;"009 047";"1";"";""
"CLS";"CLS 4361";"4361";"Research Methods in Clinical Laboratory Science";3;2;3;"009 044 047";"1";"";""
"CLS";"CLS 4364";"4364";"CLS Clinical Practice II";3;0;16;"009 045";"1";"";""
